id,rating,release_date_cert,imdb_id,title,budget,release_date,revenue,runtime,original_language,original_title,vote_average,vote_count,poster_path,genres_id,genres_name,spoken_languages_name,production_companies_id,production_companies_name,production_companies_origin_country
60747,PG-13,2012-11-21 00:00:00+00:00,tt1234719,Red Dawn,65000000,2012-03-15,44806783,93.0,en,Red Dawn,5.5,1002,/aHdxKDX36NOEYE2NyAyP7ThuAcm.jpg,"[10752, 28, 53, 878]","['War', 'Action', 'Thriller', 'Science Fiction']","['English', '한국어/조선말']","[1836, 7263, 7493, 21, 60]","['Contrafilm', 'FilmDistrict', 'FilmNation Entertainment', 'Metro-Goldwyn-Mayer', 'United Artists']","['', 'US', 'US', 'US', 'US']"
97020,PG-13,2014-02-12 00:00:00+00:00,tt1234721,RoboCop,120000000,2014-01-30,242688965,102.0,en,RoboCop,5.8,3901,/gM5ql3BKYmHG3WtZ0buKXN7xY8O.jpg,"[28, 878]","['Action', 'Science Fiction']",['English'],"[5, 655, 21]","['Columbia Pictures', 'Strike Entertainment', 'Metro-Goldwyn-Mayer']","['US', '', 'US']"
54662,R,2011-01-21 00:00:00+00:00,tt1235170,The Future,1000000,2011-07-29,0,91.0,en,The Future,5.9,46,/gu9zd9rzYaQj2eU1IGeOqcpytoW.jpg,"[35, 18]","['Comedy', 'Drama']",['English'],"[7305, 7306, 451]","['GNK Productions', 'The Match Factory', 'Medienboard Berlin-Brandenburg']","['', 'DE', 'DE']"
44147,PG-13,2010-10-29 00:00:00+00:00,tt1235189,Wild Target,8000000,2010-06-17,3453043,98.0,en,Wild Target,6.4,420,/wm844YdwzMK4WCs0tRueJiYakWa.jpg,"[28, 35]","['Action', 'Comedy']",['English'],"[12696, 5644, 5705, 2268, 23164, 707, 6984, 107610]","['Regent Capital', 'Magic Light Pictures', 'CinemaNX', 'Isle of Man Film', 'Entertainment Film Distributors', 'Matador Pictures', 'Cinema Four', 'Honest Engine Films']","['', 'GB', '', 'GB', '', '', '', 'US']"
98357,R,2013-01-18 00:00:00+00:00,tt1235522,Broken City,56000000,2013-01-18,19701164,109.0,en,Broken City,5.9,955,/hqa5FwNZC55zqSpdeGFtBDqw55y.jpg,"[53, 80, 18]","['Thriller', 'Crime', 'Drama']",['English'],"[8532, 10405, 7415, 508, 22146, 10104, 8537, 11030, 8536]","['1984 Private Defense Contractors', 'Emmett/Furla Films', 'Inferno International', 'Regency Enterprises', 'Black Bear Pictures', 'New Regency Pictures', 'Closest to the Hole Productions', 'Envision Entertainment', 'Leverage']","['', 'US', '', 'US', 'US', 'US', 'US', 'US', 'US']"
347755,R,2015-10-16 00:00:00+00:00,tt1236254,Wind Walkers,0,2015-10-16,0,93.0,en,Wind Walkers,5.8,8,/sew3kfijdPtRqfE4NZGz4LntfWC.jpg,"[28, 27, 53]","['Action', 'Horror', 'Thriller']",['English'],[],[],[]
250184,R,2014-03-29 00:00:00+00:00,tt1241226,Locker 13,0,2014-03-29,0,90.0,en,Locker 13,6.4,4,/3xCBGbmCNBzXzg472iBC7PrwRSY.jpg,"[27, 18, 53]","['Horror', 'Drama', 'Thriller']",['English'],[],[],[]
43947,R,2010-10-08 00:00:00+00:00,tt1242432,I Spit on Your Grave,2000000,2010-06-17,572809,108.0,en,I Spit on Your Grave,6.3,1200,/7hUHtWT0I0ex84megfNKdTPTRWK.jpg,"[53, 80, 27]","['Thriller', 'Crime', 'Horror']",['English'],"[5860, 10399]","['Anchor Bay Films', 'CineTel Films']","['US', 'US']"
71859,R,2012-05-15 00:00:00+00:00,tt1242460,We Need to Talk About Kevin,7000000,2011-09-28,10765283,113.0,en,We Need to Talk About Kevin,7.6,1617,/auAmiRmbBQ5QIYGpWgcGBoBQY3b.jpg,"[18, 53]","['Drama', 'Thriller']",['English'],"[288, 10583, 2452, 51382, 22309, 9987, 2394, 104132]","['BBC Films', 'Independent', 'UK Film Council', 'Footprint Investment Fund', 'Piccadilly Pictures', 'Lipsync Productions', 'Artina Films', 'Rockinghorse Films']","['GB', 'GB', 'GB', '', '', 'GB', 'US', '']"
37710,PG-13,2010-12-10 00:00:00+00:00,tt1243957,The Tourist,100000000,2010-12-08,278731369,103.0,en,The Tourist,6.1,3816,/54TV2S0BN3kyxqhPZgOsYGngPrf.jpg,"[28, 53, 10749]","['Action', 'Thriller', 'Romance']","['English', 'Français', 'Italiano', 'Pусский', 'Español']","[5, 158, 682, 694, 3281, 23731, 23732, 34]","['Columbia Pictures', 'Spyglass Entertainment', 'Peninsula Films', 'StudioCanal', 'GK Films', 'Birnbaum/Barber', 'Cineroma SRL', 'Sony Pictures']","['US', 'US', '', 'FR', 'GB', '', '', 'US']"
222936,PG-13,2015-05-29 00:00:00+00:00,tt1243974,Aloha,37000000,2015-05-27,26250020,105.0,en,Aloha,5.4,1442,/58Y4CjcRX8AtMNtI0AXu9H7iebP.jpg,"[18, 35, 10749]","['Drama', 'Comedy', 'Romance']","['English', 'Pусский']","[485, 258]","['Vinyl Films', 'Scott Rudin Productions']","['US', 'US']"
27569,PG,2010-01-21 00:00:00+00:00,tt1244659,Extraordinary Measures,31000000,2010-01-21,15134293,105.0,en,Extraordinary Measures,6.3,187,/oWAArdgPeYFCbdyFgnw3ndsGoTQ.jpg,[18],['Drama'],['English'],"[215, 5490]","['Double Feature Films', 'CBS Films']","['', 'US']"
45094,R,2010-10-15 00:00:00+00:00,tt1244754,Conviction,12500000,2010-09-11,6732980,107.0,en,Conviction,7.1,358,/aA4OEmy5QDnPNv2o2w5nCy52QBK.jpg,[18],['Drama'],['English'],"[5986, 8101, 8802, 4634, 6901, 5987]","['Pantheon Entertainment Corporation', 'Omega Entertainment', 'Longfellow Pictures', 'Oceana Media Finance', 'Prescience', 'Innocence Productions']","['', '', '', '', '', '']"
418437,R,2017-04-21 00:00:00+00:00,tt3462710,Unforgettable,12000000,2017-03-06,17768012,100.0,en,Unforgettable,5.5,376,/jKyjJu3N0bcF9TzcyGLb0Nn6Uqq.jpg,"[18, 53]","['Drama', 'Thriller']",['English'],[813],['Di Novi Pictures'],['US']
27584,R,2012-09-04 00:00:00+00:00,tt1247667,High School,0,2010-06-03,0,99.0,en,High School,5.8,83,/lgN4K32BGbprP8W2n3uMfUJQhX6.jpg,[35],['Comedy'],['English'],"[25755, 18667, 3478]","['Donau Filmproduktion', 'Parallel Media', 'FlipZide']","['', 'US', 'US']"
23483,R,2010-04-16 00:00:00+00:00,tt1250777,Kick-Ass,28000000,2010-03-22,96188903,117.0,en,Kick-Ass,7.1,8587,/2b3nofmXDfdn7bsM6zS9Upsa832.jpg,"[28, 80]","['Action', 'Crime']",['English'],"[5374, 1632]","['Marv Films', 'Lionsgate']","['GB', 'US']"
51995,PG,2011-07-15 00:00:00+00:00,tt1251743,Salvation Boulevard,0,2011-07-15,89182,96.0,en,Salvation Boulevard,5.6,43,/q8kPPcpPUGhdAOP5LYHDMKZBXYP.jpg,"[35, 53, 28, 18]","['Comedy', 'Thriller', 'Action', 'Drama']",['English'],[6667],['Mandalay Vision'],['']
53182,R,2014-03-07 00:00:00+00:00,tt1253863,300: Rise of an Empire,110000000,2014-03-05,337580051,102.0,en,300: Rise of an Empire,6.1,4530,/vWIq0BP43tgUy5faBbcTfCJX9fs.jpg,"[28, 10752, 14]","['Action', 'War', 'Fantasy']",['English'],"[923, 2994, 2995, 7636, 174, 9995]","['Legendary Entertainment', 'Hollywood Gang Productions', 'Atmosphere Entertainment MM', 'Nimar Studios', 'Warner Bros. Pictures', 'Cruel & Unusual Films']","['US', 'US', 'US', 'BG', 'US', 'US']"
37958,R,2011-11-11 00:00:00+00:00,tt1253864,Immortals,75000000,2011-11-10,226904017,110.0,en,Immortals,5.8,1693,/4SPPX5KIyaQ9O8n5rLvvUIiIhpF.jpg,"[14, 28, 18]","['Fantasy', 'Action', 'Drama']","['ελληνικά', 'English']","[8852, 11761]","['Virgin Produced', 'Mark Canton Productions']","['', '']"
426563,PG-13,2018-12-25 00:00:00+00:00,tt1255919,Holmes & Watson,42000000,2018-12-25,40462793,90.0,en,Holmes & Watson,4.4,420,/orEUlKndjV1rEcWqXbbjegjfv97.jpg,"[9648, 12, 35, 80]","['Mystery', 'Adventure', 'Comedy', 'Crime']",['English'],"[54634, 5, 4740, 6573, 748]","['Mosaic', 'Columbia Pictures', 'Gary Sanchez Productions', 'Mimran Schur Pictures', 'Mosaic Media Group']","['', 'US', 'US', 'US', '']"
97430,R,2012-11-02 00:00:00+00:00,tt1258972,The Man with the Iron Fists,15000000,2012-11-02,15608545,96.0,en,The Man with the Iron Fists,5.4,712,/nHgkRj6Igx3QsHmTyF4oAfBjAE7.jpg,[28],['Action'],['English'],"[11112, 11113]","['Arcade Pictures', 'Iron Fists']","['', '']"
22970,R,2012-04-12 00:00:00+00:00,tt1259521,The Cabin in the Woods,30000000,2012-04-12,71041255,95.0,en,The Cabin in the Woods,6.5,5109,/ikN5RPNIt26YEMDbsm0rnmNODio.jpg,"[27, 35, 53]","['Horror', 'Comedy', 'Thriller']",['English'],"[1632, 10567]","['Lionsgate', 'Mutant Enemy Productions']","['US', 'US']"
449443,R,2018-01-19 00:00:00+00:00,tt1259528,Den of Thieves,30000000,2018-01-18,80509622,140.0,en,Den of Thieves,6.6,1691,/AfybH6GbGFw1F9bcETe2yu25mIE.jpg,"[28, 53, 80]","['Action', 'Thriller', 'Crime']",['English'],"[2995, 103330, 103331, 100033]","['Atmosphere Entertainment MM', 'Diamond Film Productions', 'G-BASE', 'Tucker Tooley Entertainment']","['US', 'US', 'US', 'US']"
35402,R,2010-09-10 00:00:00+00:00,tt1261862,Icarus,0,2010-02-09,0,88.0,en,Icarus,5.1,51,/ysCy0uQjJp6X36dexs1YVoLDWNi.jpg,"[28, 18, 53]","['Action', 'Drama', 'Thriller']","['Pусский', 'English']","[10399, 17592, 2865]","['CineTel Films', 'Icarus BC Productions', 'Insight Film Studios']","['US', '', 'CA']"
37786,R,2010-05-27 00:00:00+00:00,tt1261945,Sex and the City 2,100000000,2010-05-26,288347692,146.0,en,Sex and the City 2,5.9,1012,/VF29fCNyGyZIACutBINKaNfDvB.jpg,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']","['English', 'العربية']","[79, 12, 3268, 7429]","['Village Roadshow Pictures', 'New Line Cinema', 'HBO', 'HBO Films']","['US', 'US', 'US', 'US']"
41446,R,2011-04-11 00:00:00+00:00,tt1262416,Scream 4,40000000,2011-04-11,97138686,111.0,en,Scream 4,6.2,1940,/c2gf4gLMEDKciWZIN2XTYUp2J3m.jpg,"[27, 9648]","['Horror', 'Mystery']",['English'],[7405],['Dimension Films'],['US']
49950,PG-13,2011-02-04 00:00:00+00:00,tt1265990,The Roommate,16000000,2011-02-04,52545707,91.0,en,The Roommate,5.4,606,/kQZcOn5rDuwpbQTluC4Wm0amYmR.jpg,"[53, 18, 27]","['Thriller', 'Drama', 'Horror']",['English'],"[3287, 829]","['Screen Gems', 'Vertigo Entertainment']","['US', 'US']"
184315,PG-13,2014-07-25 00:00:00+00:00,tt1267297,Hercules,100000000,2014-07-23,244819862,99.0,en,Hercules,5.7,2959,/5X3VOy9lD44VclKsWTi8gHZGjhL.jpg,"[28, 12]","['Action', 'Adventure']",['English'],"[4, 19648, 34081, 21]","['Paramount', 'Radical Studios', 'Flynn Picture Company', 'Metro-Goldwyn-Mayer']","['US', 'US', 'US', 'US']"
62630,R,2011-07-29 00:00:00+00:00,tt1270262,The Devil's Double,19100000,2011-02-11,5728213,109.0,en,The Devil's Double,6.7,339,/6oMRzG4SRHOaQM1yPpn1Zak9SZu.jpg,"[18, 28, 53, 80, 10752]","['Drama', 'Action', 'Thriller', 'Crime', 'War']",['English'],"[7178, 7299, 7300]","['Corrino Media Corporation', 'Corsan', 'Staccato Films']","['', '', '']"
46261,R,2010-11-06 00:00:00+00:00,tt1270761,Don't Be Afraid of the Dark,25000000,2010-11-06,36993168,99.0,en,Don't Be Afraid of the Dark,5.5,657,/gOOLSnMTB6iEsqRedRvgUY61yMH.jpg,"[14, 27, 53]","['Fantasy', 'Horror', 'Thriller']",['English'],"[14, 7263, 11627, 2605, 11628]","['Miramax', 'FilmDistrict', 'Necropia', 'Gran Via Productions', 'Tequila Gang']","['US', 'US', '', 'US', 'MX']"
136400,R,2013-08-02 00:00:00+00:00,tt1272878,2 Guns,61000000,2013-08-02,131940411,109.0,en,2 Guns,6.5,2746,/ptURGAFktibhk7DEAbMazlmNqWa.jpg,"[28, 35, 80]","['Action', 'Comedy', 'Crime']","['Español', 'English']","[33, 2527, 10405, 11030]","['Universal Pictures', 'Marc Platt Productions', 'Emmett/Furla Films', 'Envision Entertainment']","['US', 'US', 'US', 'US']"
95755,R,2012-03-10 00:00:00+00:00,tt1272886,Small Apartments,2000000,2012-03-10,0,96.0,en,Small Apartments,6.0,94,/lEYiPoSCCxN1ywnzbnKM0JqbLC1.jpg,"[35, 80]","['Comedy', 'Crime']",['English'],"[68080, 68079, 3265]","['1812 Productions', 'Morocco Junction Pictures', 'Deviant Films']","['', '', '']"
220882,R,2018-10-26 00:00:00+00:00,tt1273221,London Fields,8000000,2018-09-20,252676,118.0,en,London Fields,5.1,114,/7OfQVm5GexlAREp8FoR4ILxp35T.jpg,"[80, 9648, 53, 18]","['Crime', 'Mystery', 'Thriller', 'Drama']","['English', 'Português']","[2458, 15231, 4917, 5056, 114841, 114842, 114843, 34381]","['Tartan Films', 'Muse Productions', 'Periscope Entertainment', 'Head Gear Films', 'Curiously Bright Entertainment', 'Living the Dream Films', 'MindSky Entertainment', 'Vedette Finance']","['GB', 'US', 'US', 'GB', '', '', '', '']"
23172,PG,2010-01-15 00:00:00+00:00,tt1273678,The Spy Next Door,28000000,2010-01-15,45236543,94.0,en,The Spy Next Door,5.7,813,/nJJrceb2xHGIA0irADX0JvWSIHT.jpg,"[28, 35, 10751]","['Action', 'Comedy', 'Family']",['English'],"[46062, 7295, 3929, 1632]","['Spy Next Door', 'Relativity Media', 'Robert Simonds Productions', 'Lionsgate']","['', 'US', '', 'US']"
44638,PG-13,2010-12-10 00:00:00+00:00,tt1274300,The Tempest,20000000,2010-12-10,346594,110.0,en,The Tempest,5.7,68,/89DddUTutQEO4DGmk0UIRumdKGx.jpg,"[18, 14]","['Drama', 'Fantasy']",['English'],"[9195, 14]","['Touchstone Pictures', 'Miramax']","['US', 'US']"
297596,R,2014-12-04 00:00:00+00:00,tt1274586,Dying of the Light,15000000,2014-12-04,0,94.0,en,Dying of the Light,4.6,205,/V03LCZKpX7I8BFb4shbs6xJ85p.jpg,"[53, 18]","['Thriller', 'Drama']","['العربية', 'English', 'Română']","[20658, 40541]","['TinRes Entertainment', 'Over Under Media']","['', '']"
59967,R,2012-09-28 00:00:00+00:00,tt1276104,Looper,30000000,2012-09-26,47042000,118.0,en,Looper,6.8,7566,/sNjL6SqErDBE8OUZlrDLkexfsCj.jpg,"[28, 53, 878]","['Action', 'Thriller', 'Science Fiction']",['English'],"[559, 1205, 10289, 11092]","['TriStar Pictures', 'Endgame Entertainment', 'DMG Entertainment', 'Ram Bergman Productions']","['US', 'US', 'US', 'US']"
80321,PG,2012-06-08 00:00:00+00:00,tt1277953,Madagascar 3: Europe's Most Wanted,145000000,2012-06-06,746921274,93.0,en,Madagascar 3: Europe's Most Wanted,6.5,4031,/ekraj4ksvIKeuvQVEevEJkuybZd.jpg,"[16, 10751, 35]","['Animation', 'Family', 'Comedy']",['English'],"[521, 520]","['DreamWorks Animation', 'Pacific Data Images']","['US', 'US']"
35056,PG-13,2010-04-08 00:00:00+00:00,tt1279935,Date Night,55000000,2010-04-08,152263880,97.0,en,Date Night,6.0,1981,/oXwpl4mdd8MYPkUMggREzSf9c5R.jpg,[35],['Comedy'],"['עִבְרִית', 'English']","[444, 2575, 25]","['Dune Entertainment', '21 Laps Entertainment', '20th Century Fox']","['US', 'US', 'US']"
37735,PG-13,2010-09-17 00:00:00+00:00,tt1282140,Easy A,8000000,2010-09-16,74952305,93.0,en,Easy A,6.8,4955,/pYeY5lBudgWAunG4qlsWCA3PlxM.jpg,[35],['Comedy'],['English'],"[3287, 7291]","['Screen Gems', 'Olive Bridge Entertainment']","['US', 'US']"
52449,R,2011-06-19 00:00:00+00:00,tt1284575,Bad Teacher,20000000,2011-05-16,216197492,92.0,en,Bad Teacher,5.5,3417,/zpIY4qUSX91J9XpPgr0hFrk1eKr.jpg,[35],['Comedy'],['English'],"[5, 748]","['Columbia Pictures', 'Mosaic Media Group']","['US', '']"
37799,PG-13,2010-10-01 00:00:00+00:00,tt1285016,The Social Network,40000000,2010-10-01,224920315,121.0,en,The Social Network,7.3,7618,/n0ybibhJtQ5icDqTp8eRytcIHJx.jpg,[18],['Drama'],['English'],"[5, 7295, 258, 11370, 7626, 34]","['Columbia Pictures', 'Relativity Media', 'Scott Rudin Productions', 'Michael De Luca Productions', 'Trigger Street Productions', 'Sony Pictures']","['US', 'US', 'US', 'US', 'US', 'US']"
39691,PG,2010-07-30 00:00:00+00:00,tt1287468,Cats & Dogs: The Revenge of Kitty Galore,85000000,2010-07-28,112483764,82.0,en,Cats & Dogs: The Revenge of Kitty Galore,5.0,369,/y0tbNwm7LI6etFTcLRP9ddISHNi.jpg,"[35, 10751, 28, 14]","['Comedy', 'Family', 'Action', 'Fantasy']",['English'],"[79, 102301, 1757, 102302, 174]","['Village Roadshow Pictures', 'Polymorphic Pictures', 'Mad Chance', 'CD2 Films', 'Warner Bros. Pictures']","['US', '', '', '', 'US']"
109428,R,2013-04-05 00:00:00+00:00,tt1288558,Evil Dead,17000000,2013-04-05,97542952,91.0,en,Evil Dead,6.4,3065,/1gDV0Lm9y8ufIKzyf0h0GBgb9Zj.jpg,[27],['Horror'],['English'],"[559, 7263, 768]","['TriStar Pictures', 'FilmDistrict', 'Ghost House Pictures']","['US', 'US', 'US']"
43074,PG-13,2016-07-15 00:00:00+00:00,tt1289401,Ghostbusters,144000000,2016-07-14,229147509,116.0,en,Ghostbusters,5.4,4399,/l5I1r1QKZStgFYS1tM9bOTym6pd.jpg,"[28, 14, 35]","['Action', 'Fantasy', 'Comedy']",['English'],"[84042, 5, 79, 34034, 61791, 84041, 2364]","['Ghostcorps', 'Columbia Pictures', 'Village Roadshow Pictures', 'LStar Capital', 'Feigco Entertainment', 'Pascal Pictures', 'The Montecito Picture Company']","['', 'US', 'US', 'US', 'US', 'US', 'US']"
66468,R,2010-10-15 00:00:00+00:00,tt1289419,N-Secure,0,2010-10-15,2592808,105.0,en,N-Secure,4.8,6,/5bvJTJoa0bGIlsMgfNRRu0CoAvr.jpg,"[18, 80, 53]","['Drama', 'Crime', 'Thriller']",[],[],[],[]
98566,PG-13,2014-08-08 00:00:00+00:00,tt1291150,Teenage Mutant Ninja Turtles,125000000,2014-08-07,477200000,101.0,en,Teenage Mutant Ninja Turtles,5.9,4878,/c1E7q1SqNQjWEFdjaNfcdQhM5ou.jpg,"[878, 28, 12, 14, 35]","['Science Fiction', 'Action', 'Adventure', 'Fantasy', 'Comedy']",['English'],"[2348, 4, 2481]","['Nickelodeon Movies', 'Paramount', 'Platinum Dunes']","['US', 'US', 'US']"
59440,PG-13,2011-09-09 00:00:00+00:00,tt1291584,Warrior,25000000,2011-09-09,23057115,140.0,en,Warrior,7.8,2624,/di8jDHn7N4JgZQzchgxkSILWF6h.jpg,"[18, 28]","['Drama', 'Action']",['English'],"[1632, 6573, 1001, 12425]","['Lionsgate', 'Mimran Schur Pictures', 'Solaris Film', 'Filmtribe']","['US', 'US', '', '']"
47971,PG-13,2017-01-20 00:00:00+00:00,tt1293847,xXx: Return of Xander Cage,85000000,2017-01-13,346147658,107.0,en,xXx: Return of Xander Cage,5.7,2853,/hba8zREJpP1AYhaXgb2oJLQeO0K.jpg,"[28, 12, 80]","['Action', 'Adventure', 'Crime']",['English'],"[88943, 497, 88944, 83645, 105052, 3407, 1225]","['Rox Productions', 'Revolution Studios', 'Maple Cage Productions', 'Huahua Media', 'RK films', 'Shanghai Film Group', 'One Race']","['', '', 'CA', 'CN', '', 'CN', 'US']"
35690,PG,2010-03-31 00:00:00+00:00,tt1294226,The Last Song,0,2010-03-31,0,107.0,en,The Last Song,7.2,2561,/deOzvJHnSSl8FI1HEJjPGgOsS9U.jpg,"[18, 10751, 10749]","['Drama', 'Family', 'Romance']",['English'],[9195],['Touchstone Pictures'],['US']
85860,R,2011-03-13 00:00:00+00:00,tt1296373,The FP,0,2011-03-13,0,82.0,en,The FP,5.2,19,/nmo8R1FpBEsC80qYOaXtx2vMrSa.jpg,[35],['Comedy'],['English'],[10485],['Drafthouse Films'],['US']
80035,R,2012-07-27 00:00:00+00:00,tt1298649,The Watch,68000000,2012-07-26,68267862,98.0,en,The Watch,5.4,1563,/xrN93Bh0OjWJT5jUT17NNpHILGB.jpg,"[28, 35, 878]","['Action', 'Comedy', 'Science Fiction']",['English'],"[6332, 444, 2575, 290, 37336, 10893, 25]","['Dune Entertainment III', 'Dune Entertainment', '21 Laps Entertainment', 'Ingenious Media', 'Down Productions', 'Big Screen Productions', '20th Century Fox']","['US', 'US', 'US', 'GB', '', '', 'US']"
1865,PG-13,2011-05-07 00:00:00+00:00,tt1298650,Pirates of the Caribbean: On Stranger Tides,380000000,2011-05-14,1045713802,136.0,en,Pirates of the Caribbean: On Stranger Tides,6.5,9924,/keGfSvCmYj7CvdRx36OdVrAEibE.jpg,"[12, 28, 14]","['Adventure', 'Action', 'Fantasy']","['English', 'Español']","[2, 130, 20478]","['Walt Disney Pictures', 'Jerry Bruckheimer Films', 'Moving Picture Company']","['US', 'US', 'GB']"
49444,PG,2011-05-25 00:00:00+00:00,tt1302011,Kung Fu Panda 2,150000000,2011-05-25,665692281,91.0,en,Kung Fu Panda 2,6.8,4365,/mtqqD00vB4PGRt20gWtGqFhrkd0.jpg,"[16, 10751]","['Animation', 'Family']",['English'],[521],['DreamWorks Animation'],['US']
41515,PG,2010-12-17 00:00:00+00:00,tt1302067,Yogi Bear,80000000,2010-12-17,201584141,80.0,en,Yogi Bear,5.5,536,/iz1bcyzIgB7n20ROCmT32MUiJ7D.jpg,"[35, 10751, 16, 12]","['Comedy', 'Family', 'Animation', 'Adventure']",['English'],"[5219, 2609, 13481, 19045, 174]","['Sunswept Entertainment', 'De Line Pictures', 'Rhythm and Hues', 'Picnic Basket', 'Warner Bros. Pictures']","['', 'US', '', '', 'US']"
34563,PG-13,2010-03-12 00:00:00+00:00,tt1305583,Our Family Wedding,14000000,2010-03-12,21409028,103.0,en,Our Family Wedding,5.6,72,/zvRn8aM9lmuBbbJVJgxZl41zarB.jpg,[35],['Comedy'],['English'],"[55015, 43, 1975, 444]","['Pointe Studios', 'Fox Searchlight Pictures', 'Sneak Preview Entertainment', 'Dune Entertainment']","['', 'US', '', 'US']"
50321,PG,2011-03-11 00:00:00+00:00,tt1305591,Mars Needs Moms,150000000,2011-03-09,38992758,88.0,en,Mars Needs Moms,5.7,367,/lOKqLd0ud1wdwaPK5h6bGNZIVLT.jpg,"[12, 16, 10751]","['Adventure', 'Animation', 'Family']",['English'],"[2, 11395]","['Walt Disney Pictures', 'ImageMovers']","['US', 'US']"
40807,R,2011-09-28 00:00:00+00:00,tt1306980,50/50,8000000,2011-09-30,39187783,100.0,en,50/50,7.1,2558,/8f9tM9JVB4ETBhxlQcXIjLckArl.jpg,"[35, 18]","['Comedy', 'Drama']",['English'],"[491, 771, 16615]","['Summit Entertainment', 'Mandate Pictures', 'Point Grey Pictures']","['US', 'US', 'US']"
88005,R,2012-06-22 00:00:00+00:00,tt1307068,Seeking a Friend for the End of the World,10000000,2012-06-22,9636289,101.0,en,Seeking a Friend for the End of the World,6.5,1316,/rBbCwFLyt7Q25yaw2bEOQh7RMG1.jpg,"[35, 18, 10749, 878]","['Comedy', 'Drama', 'Romance', 'Science Fiction']",['English'],"[9350, 771, 10146, 10039]","['Indian Paintbrush', 'Mandate Pictures', 'Focus Features', 'Anonymous Content']","['US', 'US', 'US', 'US']"
70074,R,2013-02-01 00:00:00+00:00,tt1308729,Bullet to the Head,55000000,2013-01-31,9489829,92.0,en,Bullet to the Head,5.4,787,/w1aFUPWbkaVShZJzFUYX5JZjz6u.jpg,"[28, 80, 53]","['Action', 'Crime', 'Thriller']",['English'],"[1786, 3608, 7437, 7625, 12075, 14654, 20356, 25876]","['Dark Castle Entertainment', 'After Dark Films', 'IM Global', 'Automatik Entertainment', 'Silver Reel', 'EMJAG Productions', 'Millar Gough Ink', 'Headshot Films']","['US', '', 'US', 'US', 'CH', '', '', '']"
44629,R,2010-01-22 00:00:00+00:00,tt1313092,Animal Kingdom,5000000,2010-06-03,1000000,113.0,en,Animal Kingdom,6.8,487,/uSpQo4LZgvDaeRUTkYumlI1JqDa.jpg,"[18, 53, 80, 9648]","['Drama', 'Thriller', 'Crime', 'Mystery']",['English'],"[6237, 7584, 11840, 10951, 14430]","['Porchlight Films', 'Screen Australia', 'Film Victoria', 'Screen NSW', 'Fulcrum Media Finance']","['AU', 'AU', 'AU', 'AU', '']"
44040,PG-13,2010-09-17 00:00:00+00:00,tt1314655,Devil,10000000,2010-01-13,33583175,80.0,en,Devil,6.0,1856,/aivXPSi53H95BoUa5njEYso389s.jpg,"[27, 9648, 53]","['Horror', 'Mystery', 'Thriller']","['Español', 'English', 'Український']","[33, 2531, 6006, 7295]","['Universal Pictures', 'MRC', 'Night Chronicles', 'Relativity Media']","['US', 'US', '', 'US']"
45054,PG-13,2011-05-06 00:00:00+00:00,tt1316616,There Be Dragons,0,2011-03-25,0,112.0,en,There Be Dragons,5.1,99,/7y6ehxTLB1ZJl3xFVFbhcnoJx1m.jpg,"[18, 10752]","['Drama', 'War']",['English'],"[43251, 29566]","['ransom films', 'Atresmedia']","['', 'ES']"
61791,PG-13,2011-08-04 00:00:00+00:00,tt1318514,Rise of the Planet of the Apes,93000000,2011-08-03,482860185,105.0,en,Rise of the Planet of the Apes,7.2,8369,/cjLsuP75UDlRdJVMXzXg3TJ4umX.jpg,"[53, 28, 18, 878]","['Thriller', 'Action', 'Drama', 'Science Fiction']",['English'],"[6332, 444, 7076, 290, 10893, 25]","['Dune Entertainment III', 'Dune Entertainment', 'Chernin Entertainment', 'Ingenious Media', 'Big Screen Productions', '20th Century Fox']","['US', 'US', 'US', 'GB', '', 'US']"
38358,PG-13,2010-08-27 00:00:00+00:00,tt1320244,The Last Exorcism,1800000,2010-08-27,67738090,87.0,en,The Last Exorcism,5.6,618,/eOo9tgGjxdsQEgqc6g7E1NL8460.jpg,"[27, 18, 53]","['Horror', 'Drama', 'Thriller']",['English'],"[655, 694, 11112]","['Strike Entertainment', 'StudioCanal', 'Arcade Pictures']","['', 'FR', '']"
